status1,ean,asin,brand,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,Item_Weight,Dimensions,shipping_weight,ProductDimensions
56,5060423551034,B01C64FPCK,"Tempered ShieldTM",https://www.amazon.co.uk/dp/B01C64FPCK,"Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film. 8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM Rounded corners - Smooth finish, precise fit. Oleophobic coating - Tempered ShieldTM has an ""Oleophobic Coating"" which minimises contaminants such as finger prints & the smooth finish makes the glass easy to clean. Tempered Glass Screen Protection CAUTION. We do not recommend re-use of the product once it has been applied. When the product is peeled off the device, the adhesive properties might wear off to an extent that the screen guard will no longer stick to the device. Make sure your screen is clean before applying the product. The product may be damaged if excessive force is used during fitting or removal. The mobile phones used in our images are not included with the product, they are for & visual purposes only. Designed in the United Kingdom, manufactured in China. Like us on Facebook, stay up to date with current offers and new products - https://www.facebook.com/techbaseaccessories/ Or for more information follow the link to the TechbaseTM website - http://www.techbaseaccessories.com/apple/iphone-4/tempered-shield-clear-for-iphone-4.html",,"TSCI 4002",,"Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film.,8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM,Rounded corners - Smooth finish, precise fit.",,"Screen Protectors",Accessories,,NA,,NA
56,5060423551676,B01C7CMC68,"Tempered ShieldTM",https://www.amazon.co.uk/dp/B01C7CMC68,"The Tempered ShieldTM Clear for the iPad Air / Air 2 has been made with high quality scratch resistant materials. The Tempered ShieldTM Clear has rounded edges for a smooth finish & precise fit. With a hardness rating of 8-9H and a thickness of approx. 0.33mm the Tempered ShieldTM offers premium screen protection with no loss to touch screen sensitivity. Key Features: Clear Screen Protection - The Tempered ShieldTM Clear helps to protect your iPad Air / Air 2 with minimal change to the look of your device. Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film. 8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM Rounded corners - Smooth finish, precise fit. Oleophobic coating - Tempered ShieldTM has an ""Oleophobic Coating"" which minimises contaminants such as finger prints & the smooth finish makes the glass easy to clean. CAUTION We do not recommend re-use of the Tempered ShieldTM once it has been applied. When the Tempered ShieldTM is peeled off the product, the adhesive properties might wear off to an extent that the screen guard will no longer stick to the device. Make sure your screen is nice & clean before applying the Tempered ShieldTM The product may be damaged if excessive force is used during fitting or removal.",,TSCIPA001,,"Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film.,8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM,Rounded corners - Smooth finish, precise fit.",,"Screen Protectors",Accessories,,NA,,NA
56,5060423551683,B01C7CBW00,"Tempered ShieldTM",https://www.amazon.co.uk/dp/B01C7CBW00,"The Tempered ShieldTM Clear for the iPad iPad Mini, Mini 2 and Mini 3 has been made with high quality scratch resistant materials. The Tempered ShieldTM Clear has rounded edges for a smooth finish & precise fit. With a hardness rating of 8-9H and a thickness of approx. 0.33mm the Tempered ShieldTM offers premium screen protection with no loss to touch screen sensitivity. Key Features: Clear Screen Protection - The Tempered ShieldTM Clear helps to protect your iPad iPad Mini, Mini 2 and Mini 3 with minimal change to the look of your device. Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film. 8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM Rounded corners - Smooth finish, precise fit. Oleophobic coating - Tempered ShieldTM has an ""Oleophobic Coating"" which minimises contaminants such as finger prints & the smooth finish makes the glass easy to clean. CAUTION We do not recommend re-use of the Tempered ShieldTM once it has been applied. When the Tempered ShieldTM is peeled off the product, the adhesive properties might wear off to an extent that the screen guard will no longer stick to the device. Make sure your screen is nice & clean before applying the Tempered ShieldTM The product may be damaged if excessive force is used during fitting or removal.",,TSCIPM001,,"Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film.,8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM,Rounded corners - Smooth finish, precise fit.",,"Screen Protectors",Accessories,,NA,,NA
56,5060423551423,B01C7996MO,"Tempered ShieldTM",https://www.amazon.co.uk/dp/B01C7996MO,"The Tempered ShieldTM Clear for the Galaxy S4 has been made with high quality scratch resistant materials. The Tempered ShieldTM Clear has rounded edges for a smooth finish & precise fit. With a hardness rating of 8-9H and a thickness of approx. 0.33mm the Tempered ShieldTM offers premium screen protection with no loss to touch screen sensitivity. Key Features: Clear Screen Protection - The Tempered ShieldTM Clear helps to protect your Galaxy S4 with minimal change to the look of your device. Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film. 8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM Rounded corners - Smooth finish, precise fit. Oleophobic coating - Tempered ShieldTM has an ""Oleophobic Coating"" which minimises contaminants such as finger prints & the smooth finish makes the glass easy to clean. CAUTION We do not recommend re-use of the Tempered ShieldTM once it has been applied. When the Tempered ShieldTM is peeled off the product, the adhesive properties might wear off to an extent that the screen guard will no longer stick to the device. Make sure your screen is nice & clean before applying the Tempered ShieldTM The product may be damaged if excessive force is used during fitting or removal.",,"TSCS 4001",,"Anti Shatter Film - If the Tempered ShieldTM gets damaged or broken the glass will crack into small pieces, held together by the film.,8-9H Surface hardness - Excellent defence against every day wear & tear. Sharp objects such as keys and knives will not scratch the Tempered ShieldTM,Rounded corners - Smooth finish, precise fit.",,"Screen Protectors",Accessories,,NA,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,0049008763456,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,0049008763456,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,0049008763456,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,4954628217516,B076MGPRY3,Seiko,https://www.amazon.co.uk/dp/B076MGPRY3,"Analog with quartz movement with date Bracelet and case in stainless steel and hardlex crystal glass WR 100mt Dimensions: case 43x6mm , 20cm x 20mm strap Screw cap",https://images-eu.ssl-images-amazon.com/images/I/51oMy-cun-L.jpg,SUR245,,"Gender: Men's",76.86,"Watches Outlet",Watches,,NA1,"249 g","15 x 15 x 15 cm ; 122 g "
56,4954628217530,B076ZG9HS2,Seiko,https://www.amazon.co.uk/dp/B076ZG9HS2,"Since being established in 1881, Seiko has contributed to society withone revolutionary product after another - starting with the productionof Japan's first wristwatch in 1913 and including the creation of theworld's first quartz watch in 1969. Seiko has also been the official timekeeper at many internationalsporting events since the Tokyo Olympic Games in 1964. Seiko has beenprivileged to share moments of tremendous excitement with athletes andspectators worldwide. Watches are Seiko's business. Through them, they seek to share theirpleasure and pride in production, giving you pleasure and pride inpossession, and adding a touch of enchantment to every precious moment. We are proud to assure you that our Seiko watches are 100% authentic.It will come in a genuine Seiko presentation gift box withdocumentation.",https://images-eu.ssl-images-amazon.com/images/I/414ZODLZ6XL.jpg,SUR248,,,,"Watches Outlet",Men,,NA1,"2 Kg","15 x 15 x 15 cm ; 499 g "
56,4954628217615,B077PDS97G,Seiko,https://www.amazon.co.uk/dp/B077PDS97G,,https://images-eu.ssl-images-amazon.com/images/I/41EyjZYfQmL.jpg,SUR688P1,64319,"Ladies Plated Stainless Steel Analogue,Quartz Movement,Classic,Champagne dial and Yellow gold strap or bracelet,WR 30mt",107.00,"Watches Outlet",Women,,NA,"222 g",NA
56,4954628217608,B076ZMK73X,Seiko,https://www.amazon.co.uk/dp/B076ZMK73X,,https://images-eu.ssl-images-amazon.com/images/I/513aV45pX7L.jpg,SUR690,,,125.99,"Watches Outlet",Women,,NA1,"340 g","15 x 15 x 15 cm ; 499 g "
56,4954628217592,B076ZNW74N,Seiko,https://www.amazon.co.uk/dp/B076ZNW74N,,https://images-eu.ssl-images-amazon.com/images/I/21BxKqa1%2BML.jpg,SUR691P1,94482,"Ladies Stainless Steel Analogue,Quartz Movement,Classic,Blue dial and Metallic strap or bracelet,WR 30mt",96.63,"Watches Outlet",Women,,NA1,"200 g","15 x 15 x 15 cm ; 49.9 g "
56,4954628217578,B076ZJX8ZL,Seiko,https://www.amazon.co.uk/dp/B076ZJX8ZL,"Silver tone roman numerals for 6 and 12, plus hour bars for the others markers, with matching hands, all on an elegant silver dial. Then there's the 28 x 8mm case encircled by crystals. The last design detail is the brick effect, adjustable 1.2cm bracelet, finished with a nail friendly, fold over clasp. Water resistant.",https://images-eu.ssl-images-amazon.com/images/I/41Ui9mJWXKL.jpg,SUR695P1,3250,"Ladies Stainless Steel Analogue,Quartz Movement,Classic,Grey dial and Metallic strap or bracelet,WR 30mt",89.99,"Watches Outlet",Women,,NA1,"240 g","15 x 15 x 15 cm ; 49.9 g "
56,3501179783246,B01M02RMS7,Parker,https://www.amazon.co.uk/dp/B01M02RMS7,"<p>Fun and practical, the Parker Jotter duo gift set is perfect for those who need a pen on the go and love simple yet cool accessories. The Jotter is part of Parker's most popular range of fountain pens.</p> <p>The elegant fountain pen has a coloured stainless steel barrel and a Stainless steel cap with a stylish Chrome finished clip.</p> <ul><li>Boxed set Fountain pen and ballpen.</li> </ul>",https://images-eu.ssl-images-amazon.com/images/I/410lL8dAv5L.jpg,1978324,50161,"The British Collection by PARKER: Discover a matching pair of Jotter pens, a ballpoint and a fountain, presented in an exclusive, artfully adorned gift box,Both pens have a stainless-steel barrel accented by chrome trims and the signature arrow clip,The ballpoint pen is fitted with a QuinkFlow refill for optimal flow and smooth writing,The fountain pen features a feather-shaped, stainless-steel medium nib for delicately bold writing,A thoughtful gift, the box is luxuriously crafted with intricate, hand-drawn details and designed exclusively for PARKER by British artist Sally Mangum",34.50,"Pens, Pencils & Writing Supplies",Categories,"168 g","20.7 x 14.4 x 4.7 cm","340 g",
56,3501179783253,B01LZGRH96,Parker,https://www.amazon.co.uk/dp/B01LZGRH96,"PARKER Set Duo pluma y boligrafo IM de acero con adornos chapados en oro. 1978325",https://images-eu.ssl-images-amazon.com/images/I/41i96ssTMDL.jpg,1978325,145608,"The British Collection by PARKER: Discover a matching pair of IM pens, a ballpoint and a fountain, presented in an exclusive, artfully adorned gift box,Smart, polished and established, both PARKER pens have a brushed-metal body with a circular grain complemented by gold trims and the signature arrow clip,Fountain pen features a durable stainless-steel medium nib that delivers a writing experience that's both reliable and personal,Click-action ballpoint pen is fitted with a QuinkFlow refill for optimal flow and smooth writing,A thoughtful gift, the box is luxuriously crafted with intricate, hand-drawn details and designed exclusively for PARKER by British artist Sally Mangum",39.95,"Pens, Pencils & Writing Supplies",Categories,"181 g","20.7 x 14.4 x 4.7 cm","358 g",
56,3501179783260,B01LZEI00U,Parker,https://www.amazon.co.uk/dp/B01LZEI00U,"<p>The Parker IM range of fountain pens offer a contemporary statement in an all-metal design. From classical gold finishes to modern brushed chrome barrels, every Parker IM combines comfort, simplicity and accessibility.</p> <p>This fountain pen will allow you to write flawlessly, this gift set would make a wonderful Christmas present.</p> <ul><li>Boxed Fountainpen and Rollerball set.</li> <li>2 Year warranty</li> </ul>",https://images-eu.ssl-images-amazon.com/images/I/41u2%2B9lTMOL.jpg,1978326,108155,"The British Collection by PARKER: Discover a matching pair of IM pens, a rollerball and a fountain, presented in an exclusive, artfully adorned gift box,Smart, polished and established, both PARKER pens have a brushed-metal body with a circular grain complemented by gold trims and the signature arrow clip,Fountain pen features a durable stainless-steel medium nib that delivers a writing experience that's both reliable and personal,Rollerball tip provides an effortlessly smooth, consistent flow of ink onto paper,A thoughtful gift, the box is luxuriously crafted with intricate, hand-drawn details and designed exclusively for PARKER by British artist Sally Mangum",42.82,"Pens, Pencils & Writing Supplies",Categories,"358 g","20.7 x 14.4 x 4.7 cm","358 g",
56,3501179784038,B01M7QLUJI,Parker,https://www.amazon.co.uk/dp/B01M7QLUJI,"A stylish, stainless steel, twist action, refillable ballpoint pen plus a useful grey leather wallet in which to store it. Presented in a Parker gold and brown tone gift box. A lovely gift for him or her.",https://images-eu.ssl-images-amazon.com/images/I/41zhkTto8OL.jpg,1978403,215609,"The British Collection by PARKER: Discover a classically elegant Sonnet ballpoint pen paired with a supple protective pouch and exclusive, artist-designed gift box,A true expression of elegance, PARKER Sonnet pens are assembled by hand and checked for flawless quality,Stainless-steel cap and barrel are complemented by palladium-finished trim and the signature arrow clip,Twist-action ballpoint pen with QuinkFlow ink for smooth, clean and consistent writing performance,An elegant soft grey pen pouch with a striking burgundy interior is packaged within a luxuriously crafted gift box featuring intricate details drawn by British artist Sally Mangum",59.99,"Pens, Pencils & Writing Supplies",Categories,"295 g","20.7 x 14.4 x 4.7 cm","322 g",
56,753759051150,B000BS2V44,Garmin,https://www.amazon.co.uk/dp/B000BS2V44,"Contains full road coverage, including rural roadsIncludes motorways, national and regional thoroughfares and local roadsDisplays points of interest, including restaurants, lodging, attractions, petrol stations, shopping, ATMs and moreIncludes detailed information such as turn restrictions, speed categories and other navigation featuresGives turn-by-turn directions on your compatible deviceProvides 3-D landmarks on your compatible unit",https://images-eu.ssl-images-amazon.com/images/I/51hCH3N7DDL.jpg,010-10691-05,,"Contains detailed map coverage of Italy, Vatican City State, San Marino and Greece,Displays points of interest throughout the region - restaurants, lodging, petrol stations, shopping and more,Includes ATM/cash stations throughout the region,Includes motorways, national and regional thorough fares and local roads,Includes detailed information such as turn restrictions, roundabout guidance, speed categories and other navigation features",33.98,Maps,"Sat Nav, GPS, Navigation & Accessories",,NA1,"99.8 g","400 x 400 x 10 cm ; 36.3 g "
56,753759060237,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,753759100315,B002NU6J28,Garmin,https://www.amazon.co.uk/dp/B002NU6J28,"The Garmin Bike Mount Bands are replacement bands for the quarter turn bike mount. Includes three 7 x 32 mm and three 7 x 42 mm bands for use with standard or oversize bars.",https://images-eu.ssl-images-amazon.com/images/I/41rOovSliFL.jpg,010-11430-01,,"Replacement elastic bands for the Garmin quarter turn bike mount,The bands secure the quarter turn bike mount to your bicycle,The bands fit around the stem or handlebars,The quarter turn bike mount is compatible with the Edge 200, 500 and 800",3.88,Mounts,Accessories,,NA1,"9.1 g","8.1 x 5.8 x 2.5 cm ; 9.07 g "
56,753759107567,B00CN7VP66,Garmin,https://www.amazon.co.uk/dp/B00CN7VP66,"GARMIN REP BAND BLACK S2/S4<br />",https://images-eu.ssl-images-amazon.com/images/I/510zJzLB12L.jpg,010-12028-00,,"Durable band that matches your style,Simply remove your current watch band and screw on the new band for a comfortable and enhanced fit,These bands can be used on any Approach S2 or S4 golf watch",16.57,"Watch Straps","Sat Nav, GPS, Navigation & Accessories",,NA1,"59 g","19 x 2.3 x 0.4 cm ; 45.4 g "
56,753759114831,B00F8APVG0,Garmin,https://www.amazon.co.uk/dp/B00F8APVG0,"Designed For:Garmin VIRB Elite, X, XE",https://images-eu.ssl-images-amazon.com/images/I/41LALQeLuGL.jpg,010-12094-00,,"Rugged, compact and lightweight remote control for Garmin virb and Virb Elite action camera,Control your Garmin VIRB or VIRB Elite HD action camera from up to 10 m away,One press of a button to start recording, capture still image or stop recording,Up to one years battery life and features automatic sleep mode,Includes mount, wrist strap and neck lanyard",37.04,"Remote Controls",Categories,,NA1,"81.6 g","1.5 x 3.8 x 3.8 cm ; 13.6 g "
56,753759133917,B00RTWK2ZA,Garmin,https://www.amazon.co.uk/dp/B00RTWK2ZA,"GARMIN BAND LEATHER VIVOACTIVE<br />",https://images-eu.ssl-images-amazon.com/images/I/41x2V3kIfyL.jpg,010-12157-08,,"Stylish replacement white coloured leather wrist strap for your Garmin vivoactive GPS smart watch,Wrist strap width is 24mm with stainless steel buckle fastening to easily adjust to your wrist size,White leather for comfort and style,Simply remove existing wrist strap and replace with this wrist strap with tools provided,The ultimate personal accessory",23.20,"Sports Technology","Sat Nav, GPS, Navigation & Accessories",,NA1,"59 g","20.8 x 3 x 0.3 cm ; 36.3 g "
56,753759133313,B00WHNVP7A,Garmin,https://www.amazon.co.uk/dp/B00WHNVP7A,"NEW - CHEST STRAP MOUNT MOUNT VIRB X OR XE TO YOUR CHEST WITH THE ADJUSTABLE STRAP. GREAT FOR BIKING, SNOW SPORTS, PADDLE SPORTS, FISHING AND MORE.",https://images-eu.ssl-images-amazon.com/images/I/51haT9En7%2BL.jpg,010-12256-06,41903,"Chest Strap Mount for Virb x and xe",33.13,Categories,"Electronics & Photo",,NA1,"299 g","101.6 x 101.6 x 2.5 cm ; 227 g "
56,753759108748,B00O44MF10,,https://www.amazon.co.uk/dp/B00O44MF10,"Product Description
Garmin Forerunner 920XT GPS Multisport Watch with Running Dynamics and Connected Features - White/Red.
Legal Disclaimer
International Shipping taxes: Import duties, taxes and charges are not included in the item price or shipping charges. These charges are the buyer's responsibility. Please check with your country's customs office to determine what these additional costs will be prior to bidding/buying.",https://images-na.ssl-images-amazon.com/images/I/81VUoZzj-nL._SL1500_.jpg,010-01174-11,"63,806","Track your training data for swimming, cycling, running and daily activity tracking
Running dynamics: Pair with HRM-run to measure cadence, vertical oscillation and ground contact time
Swimming features: Drill logging, rest timer, swim distance, stroke type/count and pool lengths
Smart notifications: Receive texts, emails, calls and social media alerts on the watch.Water rating :5 ATM
Activity tracking measures steps and calories burned all day; water resistant up to 50 m",375.00,"Activity Trackers","Fitness Technology",,NA1,"299 g","1.3 x 4.8 x 5.6 cm ; 59 g "
56,753759110567,B00EY3ZT14,Garmin,https://www.amazon.co.uk/dp/B00EY3ZT14,"Included Qty:1, Required Qty:1, Type:Rechargeable - Lithium Ion, Run Time (Up To):7 hours, Interfaces:Headphones / line-out ¦ Headset - Bluetooth ¦ USB, Width:13 cm, Weight:270 g, Height:9.4 cm, Depth:3 cm, Diagonal Size:4.3 in - widescreen, Width:9.4 cm, Type:TFT - colour - touch screen, Resolution:480 x 272, Height:5.6 cm, Protection:Waterproof, Included Accessories:USB cable, suction cup mount, car power cable, motorcycle mount with integrated power cable, Waterproof Standard:IPX7, Routes:100, Waypoints:1000, Trip Computer:Avoid highways, TracBack, avoid toll roads",https://images-eu.ssl-images-amazon.com/images/I/51hSo1kMm5L.jpg,010-01186-01,,"Large 4.3 inch touchscreen display is glove-friendly and easy to read, even in direct sunlight,Curvy roads routing feature navigates to winding roads,Be confident your routes reflect current map data with free updates for the useful life of the device,Hands-free phone control and the ability to hear spoken turn-by-turn directions via your compatible helmet or headset,Tough enough to ride through anything you can: Waterproof (IPX7), resists fuel spray and UV rays",,"GPS Handhelds","Sat Nav, GPS, Navigation & Accessories",,NA1,"1.2 Kg","13 x 3 x 9.4 cm ; 272 g "
56,753759115173,B00N8W6402,Garmin,https://www.amazon.co.uk/dp/B00N8W6402,"Garmin nvi 2589LM Europe 0100118722 Navigation GPS Devices",https://images-eu.ssl-images-amazon.com/images/I/51LUJEeA1PL.jpg,010-01187-22,35783,"Easy to use bright 5 inch p inch to zoom, touchscreen satellite navigation includes preloaded street maps for 45 European countries including UK and Ireland,Free lifetime map updates for the UK, Ireland and full Europe to ensure you drive with the road and points of interest information,Sync with a Bluetooth-enabled smartphone for hands-free calling and voice activated navigation allows you to keep your hands on the wheel,Real directions provide clear guidance using recognisable buildings and landmarks as reference,Find your favourite restaurants, shops and more with foursquare",,"Car & Vehicle Electronics","Sat Nav, GPS, Navigation & Accessories",,NA1,"422 g","13.8 x 1.8 x 8.4 cm ; 186 g "
56,753759113476,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,753759146047,B072PQ7LMH,,https://www.amazon.co.uk/dp/B072PQ7LMH,,,,,"Incident detection offers automatic or manual alerts to emergency contacts,Preloaded European cycle map and round-trip routing for on-road or off-road navigation,Bright black close-fitting removable silicone skin,Protects your Garmin Edge 1000 from bumps, knocks and scratches",316.89,Categories,"Electronics & Photo",,NA,,NA
56,753759155599,B01BE0I380,Garmin,https://www.amazon.co.uk/dp/B01BE0I380,Europe,https://images-eu.ssl-images-amazon.com/images/I/41xVgFCAPpL.jpg,010-01531-10,49775,"Elegant design with a sleek metal body and a powered magnetic mount,Driver awareness features include alerts for dangerous curves, fatigue warnings and more,Receive Smartphone notifications such as calls, texts etc, straight onto on your satellite navigation screen,Simply plug in your satellite navigation to get digital traffic alerts to avoid incidents and congestion,Pair your smartphone and your satellite navigation via Bluetooth to get hands-free calling and voice activated navigation",198.47,"Car & Vehicle Electronics","Sat Nav, GPS, Navigation & Accessories",,NA1,"499 g","14.2 x 1.5 x 8.1 cm ; 231 g "
56,753759149024,B01DWEBI7O,Garmin,https://www.amazon.co.uk/dp/B01DWEBI7O,"Garmin Vivosmart Fitness Watch Black Regular 0100195530 Smart Tech Smart Watches Fitness",https://images-eu.ssl-images-amazon.com/images/I/410VHUBWWGL.jpg,010-01955-30,5729,"Tracks heart rate at the wrist day or night, to provide more accurate calories burned information,Displays steps, calories, distance, heart rate, floors climbed, intensity minutes, time, date and monitors sleep,GPS provides running metrics including distance, pace and personal records,Learns your activity level, sets a personalised daily step goal and auto syncs with Garmin Connect,Notifications: Displays text, email, call and social media alerts on your vivosmart HR+,The product needs to be updated with the latest software updates available on the Garmin site,Width- 21.0 mm, Thickness- 15.0 mm",94.60,"Activity Trackers","Electronics & Photo",,NA1,"150 g","6.4 x 1.3 x 2 cm ; 45.4 g "
56,753759149055,B01DWEBJNM,Garmin,https://www.amazon.co.uk/dp/B01DWEBJNM,"Garmin VÃ­vosmart HR+ Regular Watch helps to turn those steps into strides, whilst keeping a record of your heart rate too thanks to Garmin Elevate wrist heart rate technology. Its GPS activity tracker allows you to track your activities, whether that's jogging, walking or cycling and records your distance and speed, along with other data. Its sunlight readable touchscreen display is user friendly and makes recording as well as viewing your activities easy and hassle free. Connect your smartphone to the watch and you'll get smart notifications including messaging, texts, phone calls, emails and more, as well as being able to control music that's streaming from your phone. Beat yesterday, with the Garmin Vivosmart HR+.",https://images-eu.ssl-images-amazon.com/images/I/410VHUBWWGL.jpg,010-01955-33,20027,"Tracks heart rate at the wrist day or night, to provide more accurate calories burned information,Displays steps, calories, distance, heart rate, floors climbed, intensity minutes, time, date and monitors sleep,GPS provides running metrics including distance, pace and personal records,Learns your activity level, sets a personalised daily step goal and auto syncs with Garmin Connect,Notifications: Displays text, email, call and social media alerts on your vivosmart HR+,The product needs to be updated with the latest software updates available on the Garmin site",117.06,"Activity Trackers","Electronics & Photo",,NA1,"159 g","21 x 2.5 x 1.7 cm ; 45.4 g "
56,753759983994,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,3701003400107,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,5060190651944,B0055NWZPK,,https://www.amazon.co.uk/dp/B0055NWZPK,"Product Description
Sleek, energy-saving power management system with integrated iGo Green Technology automatically reduces wasted standby power. Plug in your computer and other devices to save power without the hassle of unplugging your devices.
Manufacturer's Description
Sleek, energy-saving power management system with integrated iGo Green Technology automatically reduces wasted standby power. Plug in your computer and other devices to save power without the hassle of unplugging your devices.",https://images-na.ssl-images-amazon.com/images/I/31vUygBX1AL.jpg,PM00013-0001,"197,333","Reduces standby power by up to 85%
4 fixed and 4 rotating outlets to accommodate all sizes and shapes of wall plugs
Instant On button for immediate power up of managed outlets
Tower-style design is convenient for desktop or counter use
Resettable circuit breaker - easy recovery from overloads; no need to replace a fuse",,"Computers & Accessories",,"1.28 Kg","13.5 x 9.7 x 29.7 cm","1.3 Kg",
56,5060190652453,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,5060120151025,B002SV9C8K,iGo,https://www.amazon.co.uk/dp/B002SV9C8K,"Charge all of your devices from one charger while you're in the car. Unique tip solution allows you to charge all your devices from one power source. A handy solution for charging the devices you rely on while you are on the go. Features & Benefits: Powers on the road from any standard in-vehicle outlet, allowing users to rapidly charge virtually all devices interchangeable power tips allow you to charge multiple devices with a single charger (iGo power tips sold separately) Works with multiple devices, including mobile phones, Bluetooth headsets, smartphones/PDAs, MP3 players, portable gaming devices, digital cameras, GPS devices and more No need to buy a new charger when upgrading your devices; compatible with the latest models Works worldwide; no need for a voltage converter when traveling",https://images-eu.ssl-images-amazon.com/images/I/41ov9FuYQoL.jpg,IGOIPMC,,"Charges at home or office from any standard wall outlet allowing users to rapidly charge virtually all devices,Use included iGo USB Charging Cable or any standard USB,Works with multiple devices,No need to buy a new charger when upgrading your devices compatible with the latest models,Works worldwide, no need for a voltage converter when traveling",7.95,"Mains Chargers",Chargers,,NA,"200 g",NA
56,855366002263,B0095P2F1S,,https://www.amazon.co.uk/dp/B0095P2F1S,"Jaybird Freedom - Wireless Handsfree Bluetooth Headphones
In this day and age everbody seems to carrying an MP3 player of some sort. Walking up the street we see people hunting for their players to change tracks or fiddling with their headphones, tucking them down their top or into their jacket or even pointlessly flapping around in front of their chest, we see runners accidently yanking out earphones during a push to break through the wall! Why live in the dark when you could live in the light, with Jaybird Freedom, you are given a new opportunity, the opportunity to be free from wires!
Athletes, are you ready?
The all new Jaybird Freedom Sprint JF4 are designed with athletes in mind as such they come with a lifetime guarantee against sweat, but truth be told even the day-to-day audio enthusiast will benefit from the hands-free & wire free capabilities the Freedom Sprint headphones deliver!
Problem: Jaybird wanted to shift the Freedom's multi-funtion button from the front surface to the top surface for improved usability. This presented a problem. How to seal the electronics from sweat with a button on the top side?
Solution: A specialized gasket seal under full-time compression from the housing provides water-tight buttons and seal, allowing a more user friendly top-located button while ensuring sweat stays out, and music keeps playing from within.
The guys and gals at JayBird are not a group of engineers confined to computer screens under fluorescent lights. they're actually athletes with a passion, a passion for getting products right, creating a product designed to suit they're collective needs and desires!
Snug and comfortable, just like a brand new pair of running shoes
Besides being the most secure fitting earphones on the market the Freedom Sprint is also among the most comfortable and snug fitting. 3 sizes of secure fit ear cushion fins, and 3 sizes of sound isolating eartips offers 9 custom fitting options ensuring that there is a fit for every ear.
Eliminate listener fatigue, music should be a motivation, not a distraction!
Freedom Sprint is tuned with emphasis on sub-bass, while reducing the listener fatigue ranges of mids and extreme treble. The result, warm thumpy beats that let you crank up the music without experiencing listener fatigue common in extended headphone use during lengthy workout sessions at higher volume levels. Keep your music motivating you, not distracting you. Eliminate listener fatigue.
Jaybird have given you the freedom, excuse the pun, to take calls anywhere and everywhere and anywhere that you have a signal for your mobile! The Jaybird Freedom Sprint offers an enhanced microphone and microphone chamber design for even clearer calls. Having on-ear music and call controls is significant. Controls on a cord can result in fumbling and dislodging of your earbud, rather distracting to your workout. On-ear controls offer quick, confident commands so you can focus and get the most from your workout. Simply connect up your Freedom Spint headphones via Bluetooth to your mobile and you can take and receive calls! With a battery life of up to 4.5 Hours of audio or call time the Freedom Sprint headphones will last beyond even the most strenuous workouts or daily commutes.",https://images-na.ssl-images-amazon.com/images/I/51ujgwp%2BknL._SL1000_.jpg,JF4MBL,2329,"Bluetooth Sports Earphones
iPhone remote controls
Lifetime Warranty Against Sweat",44.17,Earphones,"Headphones & Earphones",,NA1,"358 g","0.8 x 1.6 x 3.5 cm ; 22.7 g "
