ean,asin,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,packagedimensions_height,packagedimensions_length,packagedimensions_width,packagedimensions_weight,itemdimensions_height,itemdimensions_length,itemdimensions_width,itemdimensions_weight
0884955042038,B015ZD1B68,https://www.amazon.com/dp/B015ZD1B68,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31pUNFyd5ML.jpg,0203297,890176,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042045,B015ZD1BBI,https://www.amazon.com/dp/B015ZD1BBI,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31r1c19KzzL.jpg,0203064,647688,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.5,6,0.5,0.05,0.55,1.38,7.68,17
0884955042052,B015ZD1BMW,https://www.amazon.com/dp/B015ZD1BMW,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31WWXLAwqkL.jpg,0203244,364362,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.15,0.55,1.38,7.68,17
0884955042069,B015ZD1EOW,https://www.amazon.com/dp/B015ZD1EOW,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31lSJ1tlUQL.jpg,0203248,1822473,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.5,5.5,0.5,0.1,0.55,1.38,7.68,0.04
0884955042076,B015ZD1FW8,https://www.amazon.com/dp/B015ZD1FW8,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31DoInHOktL.jpg,0203197,866568,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.75,6.2,0.9,0.02,0.55,1.38,7.68,0
0884955042083,B015ZD1ERE,https://www.amazon.com/dp/B015ZD1ERE,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31Iqqjnkn7L.jpg,203202,353609,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.04
0884955042090,B015ZD1FYG,https://www.amazon.com/dp/B015ZD1FYG,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31p7rT1NtdL.jpg,0203366,652362,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042106,B015ZD1ES8,https://www.amazon.com/dp/B015ZD1ES8,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31bBhYapX-L.jpg,203262,839483,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.71,5.51,0.79,0.04,0.55,1.38,7.68,0.04
0884955042113,B015ZD1FAK,https://www.amazon.com/dp/B015ZD1FAK,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31b4ZiBLYoL.jpg,0203302,1543438,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042120,B015ZD1FA0,https://www.amazon.com/dp/B015ZD1FA0,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31xX3aKp7GL.jpg,0203225,865238,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.16,5.51,0.71,0.04,0.55,1.38,7.68,0.04
0884955042137,B015ZD1JD8,https://www.amazon.com/dp/B015ZD1JD8,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31l9pxvSNqL.jpg,0203542,97928,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Drawing Media",1,6,1,0.05,0.55,1.38,7.68,0.04
0884955042144,B015ZD1JN8,https://www.amazon.com/dp/B015ZD1JN8,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31RWc%2BUPw3L.jpg,203300,745728,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.55,5.91,0.55,0.02,0.55,1.38,7.68,0
0884955042151,B015ZD1JDS,https://www.amazon.com/dp/B015ZD1JDS,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31ZmD1eBOgL.jpg,0203552,219561,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.95,"Permanent Markers & Marker Pens","Markers & Highlighters",0.4,5.6,0.5,0.02,0.55,1.38,7.68,0
0884955042168,B015ZD1JC4,https://www.amazon.com/dp/B015ZD1JC4,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31EDe5NeFDL.jpg,0203209,286408,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.55,5.91,0.55,0.02,0.55,1.38,7.68,0
0884955043257,B01893SWD6,https://www.amazon.com/dp/B01893SWD6,"The ProMarker Set of 6 Rich Tones includes Cardinal Red, Moss, Marine, Prussian, Plum, and Maroon. ProMarkers are double-tipped, having one broad chisel nib and one fine bullet tip. They are alcohol based, and come in a wide range of colors. Permanent translucent inks can be overlaid and blended easily. Use on paper, vellum, glass, wood, metal and plastic.",https://images-eu.ssl-images-amazon.com/images/I/41GML9MfadL.jpg,0290026,84047,"Includes cardinal red, moss, marine, Prussian, plum and maroon,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Specifically curated to complement each and provide illustrators and artists with beautiful colours, every day.",8.38,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,7.5,6.8,0.05,6.3,7.09,1.18,
0884955042175,B015ZD1JE2,https://www.amazon.com/dp/B015ZD1JE2,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31KWRxYwc6L.jpg,203168,776136,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.05,6,0.5,0.02,0.55,1.38,7.68,0
0884955042182,B015ZD1JX8,https://www.amazon.com/dp/B015ZD1JX8,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31YaYgsmUeL.jpg,0203045,544172,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042199,B015ZD1JPG,https://www.amazon.com/dp/B015ZD1JPG,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31nI50sDR2L.jpg,0203170,908039,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,17
0884955042205,B015ZD1NK2,https://www.amazon.com/dp/B015ZD1NK2,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31PbSCM%2BWhL.jpg,0203291,769742,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.5,6,0.5,0.05,0.55,1.38,7.68,0.04
0884955042212,B015ZD1NFM,https://www.amazon.com/dp/B015ZD1NFM,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31G9GupEKuL.jpg,0203367,1311757,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.04
0884955042229,B015ZD1NIO,https://www.amazon.com/dp/B015ZD1NIO,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/3147OMbjLAL.jpg,0203174,354219,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042236,B015ZD1O60,https://www.amazon.com/dp/B015ZD1O60,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31ptyXja5JL.jpg,0203186,692794,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.59,6.1,0.59,0.04,0.55,1.38,7.68,17
0884955042243,B015ZD1O38,https://www.amazon.com/dp/B015ZD1O38,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31he6sNs5EL.jpg,0203303,810775,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042250,B015ZD1NV6,https://www.amazon.com/dp/B015ZD1NV6,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31OWpghx%2BdL.jpg,0203621,322719,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042267,B015ZD1NMU,https://www.amazon.com/dp/B015ZD1NMU,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31jT0i%2BfZyL.jpg,203293,1307484,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.11
0884955042274,B015ZD1RDK,https://www.amazon.com/dp/B015ZD1RDK,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31RRZi8sGML.jpg,0203275,737859,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042281,B015ZD1RHQ,https://www.amazon.com/dp/B015ZD1RHQ,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/312W55TUzML.jpg,0203368,1329758,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.04
0884955042298,B015ZD1REE,https://www.amazon.com/dp/B015ZD1REE,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31FyzzfD6BL.jpg,0203370,210430,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.5,6,0.5,0.05,0.55,1.38,7.68,17
0884955042304,B015ZD1REY,https://www.amazon.com/dp/B015ZD1REY,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31hBLgdjsbL.jpg,0203299,787882,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.04
0884955042311,B015ZD1RVW,https://www.amazon.com/dp/B015ZD1RVW,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/311gqR-MaIL.jpg,203224,1044387,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.56,6,0.56,0.05,0.55,1.38,7.68,17
0884955042328,B015ZD1ROE,https://www.amazon.com/dp/B015ZD1ROE,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31x5LhJ6LkL.jpg,0203277,1066165,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042335,B015ZD1RX0,https://www.amazon.com/dp/B015ZD1RX0,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31RzDLE009L.jpg,203236,164966,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.47,6.3,0.47,0.04,0.55,1.38,7.68,17
